audio_filepath,text,label,attribute,exists,duration
717e34c6-76ff-11ee-bee8-c09bf4619c03_1.wav,протянуть на пятнадцать вагонов,10,15,True,2.607
717e34c6-76ff-11ee-bee8-c09bf4619c03_2.wav,протянуть на пятнадцать вагонов,10,15,True,2.607
49b8f246-76ff-11ee-bebf-c09bf4619c03_1.wav,осадить на семнадцать вагонов,4,17,True,4.267
49b8f246-76ff-11ee-bebf-c09bf4619c03_2.wav,осадить на семнадцать вагонов,4,17,True,4.267
60ecfdcb-76ff-11ee-89b4-c09bf4619c03_1.wav,прекратить зарядку тормозной магистрали,20,-1,True,2.0935
60ecfdcb-76ff-11ee-89b4-c09bf4619c03_2.wav,прекратить зарядку тормозной магистрали,20,-1,True,2.0935
61c0fb8e-76ff-11ee-ae94-c09bf4619c03_1.wav,продолжаем осаживание,5,-1,True,2.2935
61c0fb8e-76ff-11ee-ae94-c09bf4619c03_2.wav,продолжаем осаживание,5,-1,True,2.2935
4b09ba3e-76ff-11ee-a8ec-c09bf4619c03_1.wav,продолжаем роспуск,8,-1,True,1.5535
4b09ba3e-76ff-11ee-a8ec-c09bf4619c03_2.wav,продолжаем роспуск,8,-1,True,1.5535
40f652a7-76ff-11ee-a891-c09bf4619c03_1.wav,протянуть на девять вагонов,10,9,True,3.84
40f652a7-76ff-11ee-a891-c09bf4619c03_2.wav,протянуть на девять вагонов,10,9,True,3.84
6e6d47ac-76ff-11ee-9902-c09bf4619c03_1.wav,отмена,1,-1,True,1.2735
6e6d47ac-76ff-11ee-9902-c09bf4619c03_2.wav,отмена,1,-1,True,1.2735
811bc389-76ff-11ee-a674-c09bf4619c03_1.wav,вперед на башмак,15,-1,True,2.0135
811bc389-76ff-11ee-a674-c09bf4619c03_2.wav,вперед на башмак,15,-1,True,2.0135
55f8172f-76ff-11ee-a743-c09bf4619c03_1.wav,вперед с башмака,19,-1,True,1.5935
55f8172f-76ff-11ee-a743-c09bf4619c03_2.wav,вперед с башмака,19,-1,True,1.5935
61daddc4-76ff-11ee-a45f-c09bf4619c03_1.wav,вперед с башмака,19,-1,True,1.1935
61daddc4-76ff-11ee-a45f-c09bf4619c03_2.wav,вперед с башмака,19,-1,True,1.1935
4a40e4d7-76ff-11ee-a117-c09bf4619c03_1.wav,тише,18,-1,True,0.82
4a40e4d7-76ff-11ee-a117-c09bf4619c03_2.wav,тише,18,-1,True,0.82
67d99d77-76ff-11ee-9dd6-c09bf4619c03_1.wav,осадить на восемь вагонов,4,8,True,2.107
67d99d77-76ff-11ee-9dd6-c09bf4619c03_2.wav,осадить на восемь вагонов,4,8,True,2.107
7de9ae47-76ff-11ee-a464-c09bf4619c03_1.wav,осадить на два вагона,4,2,True,3.82
7de9ae47-76ff-11ee-a464-c09bf4619c03_2.wav,осадить на два вагона,4,2,True,3.82
78075366-76ff-11ee-b6e6-c09bf4619c03_1.wav,осадить на девять вагонов,4,9,True,2.107
78075366-76ff-11ee-b6e6-c09bf4619c03_2.wav,осадить на девять вагонов,4,9,True,2.107
5857e4ea-76ff-11ee-b662-c09bf4619c03_1.wav,осадить на пять вагонов,4,5,True,4.327
5857e4ea-76ff-11ee-b662-c09bf4619c03_2.wav,осадить на пять вагонов,4,5,True,4.327
763ec53d-76ff-11ee-85a3-c09bf4619c03_1.wav,назад на башмак,12,-1,True,1.7935
763ec53d-76ff-11ee-85a3-c09bf4619c03_2.wav,назад на башмак,12,-1,True,1.7935
761df86f-76ff-11ee-b986-c09bf4619c03_1.wav,осадить на семь вагонов,4,7,True,3.807
761df86f-76ff-11ee-b986-c09bf4619c03_2.wav,осадить на семь вагонов,4,7,True,3.807
46607fc6-76ff-11ee-93d8-c09bf4619c03_1.wav,подтверждение,2,-1,True,1.5735
46607fc6-76ff-11ee-93d8-c09bf4619c03_2.wav,подтверждение,2,-1,True,1.5735
5977403f-76ff-11ee-9403-c09bf4619c03_1.wav,осадить на одиннадцать вагонов,4,11,True,2.727
5977403f-76ff-11ee-9403-c09bf4619c03_2.wav,осадить на одиннадцать вагонов,4,11,True,2.727
91182ebb-76ff-11ee-bbc3-c09bf4619c03_1.wav,осадить на тринадцать вагонов,4,13,True,3.867
91182ebb-76ff-11ee-bbc3-c09bf4619c03_2.wav,осадить на тринадцать вагонов,4,13,True,3.867
3835ee5f-76ff-11ee-b6a3-c09bf4619c03_1.wav,протянуть на девять вагонов,10,9,True,4.387
3835ee5f-76ff-11ee-b6a3-c09bf4619c03_2.wav,протянуть на девять вагонов,10,9,True,4.387
81ef5d35-76ff-11ee-819d-c09bf4619c03_1.wav,осадить на семь вагонов,4,7,True,3.507
81ef5d35-76ff-11ee-819d-c09bf4619c03_2.wav,осадить на семь вагонов,4,7,True,3.507
4d2b1894-76ff-11ee-8ad6-c09bf4619c03_1.wav,протянуть на тринадцать вагонов,10,13,True,2.547
4d2b1894-76ff-11ee-8ad6-c09bf4619c03_2.wav,протянуть на тринадцать вагонов,10,13,True,2.547
73dfd0e0-76ff-11ee-8b96-c09bf4619c03_1.wav,сжать автосцепки,16,-1,True,2.1935
73dfd0e0-76ff-11ee-8b96-c09bf4619c03_2.wav,сжать автосцепки,16,-1,True,2.1935
8543e0e9-76ff-11ee-ad4d-c09bf4619c03_1.wav,вперед с башмака,19,-1,True,1.7335
8543e0e9-76ff-11ee-ad4d-c09bf4619c03_2.wav,вперед с башмака,19,-1,True,1.7335
8ce8c12e-76ff-11ee-b271-c09bf4619c03_1.wav,отмена,1,-1,True,1.2135
8ce8c12e-76ff-11ee-b271-c09bf4619c03_2.wav,отмена,1,-1,True,1.2135
7263439b-76ff-11ee-b11f-c09bf4619c03_1.wav,протянуть на четырнадцать вагонов,10,14,True,2.947
7263439b-76ff-11ee-b11f-c09bf4619c03_2.wav,протянуть на четырнадцать вагонов,10,14,True,2.947
835b2266-76ff-11ee-9f94-c09bf4619c03_1.wav,осадить на два вагона,4,2,True,2.107
835b2266-76ff-11ee-9f94-c09bf4619c03_2.wav,осадить на два вагона,4,2,True,2.107
8a818cf4-76ff-11ee-b630-c09bf4619c03_1.wav,осадить на один вагон,4,1,True,2.867
8a818cf4-76ff-11ee-b630-c09bf4619c03_2.wav,осадить на один вагон,4,1,True,2.867
8ce7576c-76ff-11ee-9cb4-c09bf4619c03_1.wav,сжать автосцепки,16,-1,True,1.96
8ce7576c-76ff-11ee-9cb4-c09bf4619c03_2.wav,сжать автосцепки,16,-1,True,1.96
773a722f-76ff-11ee-b747-c09bf4619c03_1.wav,протянуть на пять вагонов,10,5,True,1.867
773a722f-76ff-11ee-b747-c09bf4619c03_2.wav,протянуть на пять вагонов,10,5,True,1.867
645ef627-76ff-11ee-8dbf-c09bf4619c03_1.wav,осадить на четыре вагона,4,4,True,3.267
645ef627-76ff-11ee-8dbf-c09bf4619c03_2.wav,осадить на четыре вагона,4,4,True,3.267
4057568a-76ff-11ee-8043-c09bf4619c03_1.wav,отцепка,11,-1,True,1.3535
4057568a-76ff-11ee-8043-c09bf4619c03_2.wav,отцепка,11,-1,True,1.3535
6a839d06-76ff-11ee-9ad1-c09bf4619c03_1.wav,осадить на семь вагонов,4,7,True,2.867
6a839d06-76ff-11ee-9ad1-c09bf4619c03_2.wav,осадить на семь вагонов,4,7,True,2.867
7642f650-76ff-11ee-9887-c09bf4619c03_1.wav,вышел из межвагонного пространства,7,-1,True,2.7335
7642f650-76ff-11ee-9887-c09bf4619c03_2.wav,вышел из межвагонного пространства,7,-1,True,2.7335
6b0a30f8-76ff-11ee-b0fe-c09bf4619c03_1.wav,осадить на четыре вагона,4,4,True,3.287
6b0a30f8-76ff-11ee-b0fe-c09bf4619c03_2.wav,осадить на четыре вагона,4,4,True,3.287
560238eb-76ff-11ee-84f6-c09bf4619c03_1.wav,отмена,1,-1,True,1.5935
560238eb-76ff-11ee-84f6-c09bf4619c03_2.wav,отмена,1,-1,True,1.5935
6911e6f5-76ff-11ee-b7a6-c09bf4619c03_1.wav,протянуть на шестнадцать вагонов,10,16,True,4.107
6911e6f5-76ff-11ee-b7a6-c09bf4619c03_2.wav,протянуть на шестнадцать вагонов,10,16,True,4.107
6abd3cf3-76ff-11ee-8116-c09bf4619c03_1.wav,осадить на шесть вагонов,4,6,True,2.867
6abd3cf3-76ff-11ee-8116-c09bf4619c03_2.wav,осадить на шесть вагонов,4,6,True,2.867
4e11354c-76ff-11ee-abf9-c09bf4619c03_1.wav,вперед с башмака,19,-1,True,2.1335
4e11354c-76ff-11ee-abf9-c09bf4619c03_2.wav,вперед с башмака,19,-1,True,2.1335
424e632b-76ff-11ee-8415-c09bf4619c03_1.wav,протянуть на четырнадцать вагонов,10,14,True,3.947
424e632b-76ff-11ee-8415-c09bf4619c03_2.wav,протянуть на четырнадцать вагонов,10,14,True,3.947
62753272-76ff-11ee-92d4-c09bf4619c03_1.wav,осадить на восемнадцать вагонов,4,18,True,3.347
62753272-76ff-11ee-92d4-c09bf4619c03_2.wav,осадить на восемнадцать вагонов,4,18,True,3.347
8b5ce638-76ff-11ee-a8b4-c09bf4619c03_1.wav,осадить на семнадцать вагонов,4,17,True,2.587
8b5ce638-76ff-11ee-a8b4-c09bf4619c03_2.wav,осадить на семнадцать вагонов,4,17,True,2.587
923e6c36-76ff-11ee-a3d6-c09bf4619c03_1.wav,осадить на шестнадцать вагонов,4,16,True,3.227
923e6c36-76ff-11ee-a3d6-c09bf4619c03_2.wav,осадить на шестнадцать вагонов,4,16,True,3.227
811900f5-76ff-11ee-ad53-c09bf4619c03_1.wav,захожу в межвагонное пространство,13,-1,True,2.4535
811900f5-76ff-11ee-ad53-c09bf4619c03_2.wav,захожу в межвагонное пространство,13,-1,True,2.4535
3e2720ff-76ff-11ee-92fe-c09bf4619c03_1.wav,осадить на четырнадцать вагонов,4,14,True,3.867
3e2720ff-76ff-11ee-92fe-c09bf4619c03_2.wav,осадить на четырнадцать вагонов,4,14,True,3.867
49e0a803-76ff-11ee-9cb6-c09bf4619c03_1.wav,осадить на семь вагонов,4,7,True,3.787
49e0a803-76ff-11ee-9cb6-c09bf4619c03_2.wav,осадить на семь вагонов,4,7,True,3.787
84b31285-76ff-11ee-a568-c09bf4619c03_1.wav,осадить на двадцать вагонов,4,20,True,4.207
84b31285-76ff-11ee-a568-c09bf4619c03_2.wav,осадить на двадцать вагонов,4,20,True,4.207
4a6147db-76ff-11ee-b7c4-c09bf4619c03_1.wav,осадить на девять вагонов,4,9,True,2.707
4a6147db-76ff-11ee-b7c4-c09bf4619c03_2.wav,осадить на девять вагонов,4,9,True,2.707
6747aea6-76ff-11ee-af42-c09bf4619c03_1.wav,протянуть на четыре вагона,10,4,True,2.987
6747aea6-76ff-11ee-af42-c09bf4619c03_2.wav,протянуть на четыре вагона,10,4,True,2.987
50f275ee-76ff-11ee-988c-c09bf4619c03_1.wav,продолжаем роспуск,8,-1,True,2.1335
50f275ee-76ff-11ee-988c-c09bf4619c03_2.wav,продолжаем роспуск,8,-1,True,2.1335
5e6e4488-76ff-11ee-8dcb-c09bf4619c03_1.wav,осадить на шестнадцать вагонов,4,16,True,4.347
5e6e4488-76ff-11ee-8dcb-c09bf4619c03_2.wav,осадить на шестнадцать вагонов,4,16,True,4.347
75e342cf-76ff-11ee-9d76-c09bf4619c03_1.wav,осадить на шесть вагонов,4,6,True,3.867
75e342cf-76ff-11ee-9d76-c09bf4619c03_2.wav,осадить на шесть вагонов,4,6,True,3.867
7200474f-76ff-11ee-a747-c09bf4619c03_1.wav,протянуть на четыре вагона,10,4,True,3.347
7200474f-76ff-11ee-a747-c09bf4619c03_2.wav,протянуть на четыре вагона,10,4,True,3.347
65d5dd21-76ff-11ee-8a03-c09bf4619c03_1.wav,осадить на два вагона,4,2,True,2.807
65d5dd21-76ff-11ee-8a03-c09bf4619c03_2.wav,осадить на два вагона,4,2,True,2.807
50147a0c-76ff-11ee-b829-c09bf4619c03_1.wav,начать осаживание,3,-1,True,1.9135
50147a0c-76ff-11ee-b829-c09bf4619c03_2.wav,начать осаживание,3,-1,True,1.9135
61e154c9-76ff-11ee-a6cb-c09bf4619c03_1.wav,осадить на четырнадцать вагонов,4,14,True,3.327
61e154c9-76ff-11ee-a6cb-c09bf4619c03_2.wav,осадить на четырнадцать вагонов,4,14,True,3.327
5d020318-76ff-11ee-9a7e-c09bf4619c03_1.wav,протянуть на девять вагонов,10,9,True,3.147
5d020318-76ff-11ee-9a7e-c09bf4619c03_2.wav,протянуть на девять вагонов,10,9,True,3.147
5da3164a-76ff-11ee-983b-c09bf4619c03_1.wav,зарядка тормозной магистрали,6,-1,True,1.9135
5da3164a-76ff-11ee-983b-c09bf4619c03_2.wav,зарядка тормозной магистрали,6,-1,True,1.9135
8ab1082d-76ff-11ee-a5b0-c09bf4619c03_1.wav,осадить на двадцать вагонов,4,20,True,2.787
8ab1082d-76ff-11ee-a5b0-c09bf4619c03_2.wav,осадить на двадцать вагонов,4,20,True,2.787
6417cfc7-76ff-11ee-a0bb-c09bf4619c03_1.wav,осадить на двенадцать вагонов,4,12,True,3.907
6417cfc7-76ff-11ee-a0bb-c09bf4619c03_2.wav,осадить на двенадцать вагонов,4,12,True,3.907
400a2d89-76ff-11ee-b6cd-c09bf4619c03_1.wav,протянуть на девятнадцать вагонов,10,19,True,2.107
400a2d89-76ff-11ee-b6cd-c09bf4619c03_2.wav,протянуть на девятнадцать вагонов,10,19,True,2.107
72274cce-76ff-11ee-9340-c09bf4619c03_1.wav,протянуть на семь вагонов,10,7,True,3.387
72274cce-76ff-11ee-9340-c09bf4619c03_2.wav,протянуть на семь вагонов,10,7,True,3.387
7380fb64-76ff-11ee-b414-c09bf4619c03_1.wav,протянуть на один вагон,10,1,True,2.707
7380fb64-76ff-11ee-b414-c09bf4619c03_2.wav,протянуть на один вагон,10,1,True,2.707
405e6280-76ff-11ee-902c-c09bf4619c03_1.wav,вперед на башмак,15,-1,True,2.2335
405e6280-76ff-11ee-902c-c09bf4619c03_2.wav,вперед на башмак,15,-1,True,2.2335
61d09ca3-76ff-11ee-940d-c09bf4619c03_1.wav,назад на башмак,12,-1,True,1.2335
61d09ca3-76ff-11ee-940d-c09bf4619c03_2.wav,назад на башмак,12,-1,True,1.2335
555cf25d-76ff-11ee-b6c3-c09bf4619c03_1.wav,осадить на восемнадцать вагонов,4,18,True,3.187
555cf25d-76ff-11ee-b6c3-c09bf4619c03_2.wav,осадить на восемнадцать вагонов,4,18,True,3.187
5519b9f6-76ff-11ee-ac44-c09bf4619c03_1.wav,вперед на башмак,15,-1,True,1.56
5519b9f6-76ff-11ee-ac44-c09bf4619c03_2.wav,вперед на башмак,15,-1,True,1.56
4a19f173-76ff-11ee-8f44-c09bf4619c03_1.wav,осадить на девятнадцать вагонов,4,19,True,4.147
4a19f173-76ff-11ee-8f44-c09bf4619c03_2.wav,осадить на девятнадцать вагонов,4,19,True,4.147
836e3cc8-76ff-11ee-ac6b-c09bf4619c03_1.wav,осадить на семнадцать вагонов,4,17,True,2.867
836e3cc8-76ff-11ee-ac6b-c09bf4619c03_2.wav,осадить на семнадцать вагонов,4,17,True,2.867
402eb466-76ff-11ee-a240-c09bf4619c03_1.wav,протянуть на восемнадцать вагонов,10,18,True,2.067
402eb466-76ff-11ee-a240-c09bf4619c03_2.wav,протянуть на восемнадцать вагонов,10,18,True,2.067
488c967f-76ff-11ee-9754-c09bf4619c03_1.wav,осадить на восемь вагонов,4,8,True,2.147
488c967f-76ff-11ee-9754-c09bf4619c03_2.wav,осадить на восемь вагонов,4,8,True,2.147
6b364890-76ff-11ee-8356-c09bf4619c03_1.wav,захожу в межвагонное пространство,13,-1,True,2.9935
6b364890-76ff-11ee-8356-c09bf4619c03_2.wav,захожу в межвагонное пространство,13,-1,True,2.9935
8604477b-76ff-11ee-a983-c09bf4619c03_1.wav,отцепка,11,-1,True,1.3335
8604477b-76ff-11ee-a983-c09bf4619c03_2.wav,отцепка,11,-1,True,1.3335
8bceea23-76ff-11ee-ba32-c09bf4619c03_1.wav,осадить на семь вагонов,4,7,True,1.987
8bceea23-76ff-11ee-ba32-c09bf4619c03_2.wav,осадить на семь вагонов,4,7,True,1.987
615e78f4-76ff-11ee-ab56-c09bf4619c03_1.wav,протянуть на три вагона,10,3,True,3.027
615e78f4-76ff-11ee-ab56-c09bf4619c03_2.wav,протянуть на три вагона,10,3,True,3.027
3df60b6c-76ff-11ee-81fa-c09bf4619c03_1.wav,осадить на тринадцать вагонов,4,13,True,3.907
3df60b6c-76ff-11ee-81fa-c09bf4619c03_2.wav,осадить на тринадцать вагонов,4,13,True,3.907
6261dd79-76ff-11ee-a391-c09bf4619c03_1.wav,осадить на одиннадцать вагонов,4,11,True,3.127
6261dd79-76ff-11ee-a391-c09bf4619c03_2.wav,осадить на одиннадцать вагонов,4,11,True,3.127
65ee67d0-76ff-11ee-ac93-c09bf4619c03_1.wav,протянуть на девять вагонов,10,9,True,3.54
65ee67d0-76ff-11ee-ac93-c09bf4619c03_2.wav,протянуть на девять вагонов,10,9,True,3.54
8a945f37-76ff-11ee-a050-c09bf4619c03_1.wav,осадить на десять вагонов,4,10,True,3.067
8a945f37-76ff-11ee-a050-c09bf4619c03_2.wav,осадить на десять вагонов,4,10,True,3.067
55fe1e97-76ff-11ee-9a37-c09bf4619c03_1.wav,продолжаем осаживание,5,-1,True,1.7335
55fe1e97-76ff-11ee-9a37-c09bf4619c03_2.wav,продолжаем осаживание,5,-1,True,1.7335
61ddcda4-76ff-11ee-9019-c09bf4619c03_1.wav,зарядка тормозной магистрали,6,-1,True,3.8935
61ddcda4-76ff-11ee-9019-c09bf4619c03_2.wav,зарядка тормозной магистрали,6,-1,True,3.8935
8603510a-76ff-11ee-9804-c09bf4619c03_1.wav,вперед на башмак,15,-1,True,1.5535
8603510a-76ff-11ee-9804-c09bf4619c03_2.wav,вперед на башмак,15,-1,True,1.5535
859c2a16-76ff-11ee-bf55-c09bf4619c03_1.wav,протянуть на шесть вагонов,10,6,True,4.347
859c2a16-76ff-11ee-bf55-c09bf4619c03_2.wav,протянуть на шесть вагонов,10,6,True,4.347
4abf1987-76ff-11ee-b10e-c09bf4619c03_1.wav,осадить на семь вагонов,4,7,True,2.107
4abf1987-76ff-11ee-b10e-c09bf4619c03_2.wav,осадить на семь вагонов,4,7,True,2.107
546ecfd6-76ff-11ee-9806-c09bf4619c03_1.wav,назад на башмак,12,-1,True,1.5335
546ecfd6-76ff-11ee-9806-c09bf4619c03_2.wav,назад на башмак,12,-1,True,1.5335
39675030-76ff-11ee-9ce1-c09bf4619c03_1.wav,продолжаем осаживание,5,-1,True,1.6335
39675030-76ff-11ee-9ce1-c09bf4619c03_2.wav,продолжаем осаживание,5,-1,True,1.6335
63ef11e8-76ff-11ee-86ec-c09bf4619c03_1.wav,осадить на одиннадцать вагонов,4,11,True,3.747
63ef11e8-76ff-11ee-86ec-c09bf4619c03_2.wav,осадить на одиннадцать вагонов,4,11,True,3.747
34921ddf-76ff-11ee-83b3-c09bf4619c03_1.wav,протянуть на три вагона,10,3,True,2.68
34921ddf-76ff-11ee-83b3-c09bf4619c03_2.wav,протянуть на три вагона,10,3,True,2.68
5702c824-76ff-11ee-b56c-c09bf4619c03_1.wav,осадить на один вагон,4,1,True,2.48
5702c824-76ff-11ee-b56c-c09bf4619c03_2.wav,осадить на один вагон,4,1,True,2.48
703900bb-76ff-11ee-b0aa-c09bf4619c03_1.wav,протянуть на три вагона,10,3,True,2.427
703900bb-76ff-11ee-b0aa-c09bf4619c03_2.wav,протянуть на три вагона,10,3,True,2.427
69e994a4-76ff-11ee-a405-c09bf4619c03_1.wav,протянуть на восемь вагонов,10,8,True,3.907
69e994a4-76ff-11ee-a405-c09bf4619c03_2.wav,протянуть на восемь вагонов,10,8,True,3.907
8e6c6c28-76ff-11ee-acac-c09bf4619c03_1.wav,осадить на четыре вагона,4,4,True,3.827
8e6c6c28-76ff-11ee-acac-c09bf4619c03_2.wav,осадить на четыре вагона,4,4,True,3.827
891dde0f-76ff-11ee-8f98-c09bf4619c03_1.wav,вперед с башмака,19,-1,True,1.6335
891dde0f-76ff-11ee-8f98-c09bf4619c03_2.wav,вперед с башмака,19,-1,True,1.6335
60e60cfb-76ff-11ee-beb9-c09bf4619c03_1.wav,захожу в межвагонное пространство,13,-1,True,2.1735
60e60cfb-76ff-11ee-beb9-c09bf4619c03_2.wav,захожу в межвагонное пространство,13,-1,True,2.1735
87a30845-76ff-11ee-8503-c09bf4619c03_1.wav,осадить на пятнадцать вагонов,4,15,True,2.307
87a30845-76ff-11ee-8503-c09bf4619c03_2.wav,осадить на пятнадцать вагонов,4,15,True,2.307
58b9e1ef-76ff-11ee-b5c5-c09bf4619c03_1.wav,осадить на девять вагонов,4,9,True,4.607
58b9e1ef-76ff-11ee-b5c5-c09bf4619c03_2.wav,осадить на девять вагонов,4,9,True,4.607
639905ff-76ff-11ee-a2a5-c09bf4619c03_1.wav,осадить на тринадцать вагонов,4,13,True,4.307
639905ff-76ff-11ee-a2a5-c09bf4619c03_2.wav,осадить на тринадцать вагонов,4,13,True,4.307
8eefc4b1-76ff-11ee-a737-c09bf4619c03_1.wav,осадить на пятнадцать вагонов,4,15,True,2.2
8eefc4b1-76ff-11ee-a737-c09bf4619c03_2.wav,осадить на пятнадцать вагонов,4,15,True,2.2
60eaff7a-76ff-11ee-acea-c09bf4619c03_1.wav,отказ,0,-1,True,1.1135
60eaff7a-76ff-11ee-acea-c09bf4619c03_2.wav,отказ,0,-1,True,1.1135
76358555-76ff-11ee-899c-c09bf4619c03_1.wav,зарядка тормозной магистрали,6,-1,True,2.6735
76358555-76ff-11ee-899c-c09bf4619c03_2.wav,зарядка тормозной магистрали,6,-1,True,2.6735
3d18763b-76ff-11ee-b006-c09bf4619c03_1.wav,отмена,1,-1,True,1.7735
3d18763b-76ff-11ee-b006-c09bf4619c03_2.wav,отмена,1,-1,True,1.7735
478040f8-76ff-11ee-866d-c09bf4619c03_1.wav,осадить на пять вагонов,4,5,True,2.107
478040f8-76ff-11ee-866d-c09bf4619c03_2.wav,осадить на пять вагонов,4,5,True,2.107
50e5b0e2-76ff-11ee-86e8-c09bf4619c03_1.wav,продолжаем осаживание,5,-1,True,2.96
50e5b0e2-76ff-11ee-86e8-c09bf4619c03_2.wav,продолжаем осаживание,5,-1,True,2.96
8ce6c49a-76ff-11ee-b772-c09bf4619c03_1.wav,зарядка тормозной магистрали,6,-1,True,2.0335
8ce6c49a-76ff-11ee-b772-c09bf4619c03_2.wav,зарядка тормозной магистрали,6,-1,True,2.0335
38f17f10-76ff-11ee-ac27-c09bf4619c03_1.wav,протянуть на один вагон,10,1,True,2.227
38f17f10-76ff-11ee-ac27-c09bf4619c03_2.wav,протянуть на один вагон,10,1,True,2.227
91c21d70-76ff-11ee-8cab-c09bf4619c03_1.wav,начать осаживание,3,-1,True,1.6935
91c21d70-76ff-11ee-8cab-c09bf4619c03_2.wav,начать осаживание,3,-1,True,1.6935
551e3450-76ff-11ee-93ba-c09bf4619c03_1.wav,тише,18,-1,True,1.7935
551e3450-76ff-11ee-93ba-c09bf4619c03_2.wav,тише,18,-1,True,1.7935
82b6dc3b-76ff-11ee-9fdc-c09bf4619c03_1.wav,захожу в межвагонное пространство,13,-1,True,3.0535
82b6dc3b-76ff-11ee-9fdc-c09bf4619c03_2.wav,захожу в межвагонное пространство,13,-1,True,3.0535
55fadacb-76ff-11ee-9ea8-c09bf4619c03_1.wav,прекратить зарядку тормозной магистрали,20,-1,True,2.6735
55fadacb-76ff-11ee-9ea8-c09bf4619c03_2.wav,прекратить зарядку тормозной магистрали,20,-1,True,2.6735
6938e92d-76ff-11ee-b206-c09bf4619c03_1.wav,протянуть на три вагона,10,3,True,3.427
6938e92d-76ff-11ee-b206-c09bf4619c03_2.wav,протянуть на три вагона,10,3,True,3.427
5a65b352-76ff-11ee-a698-c09bf4619c03_1.wav,прекратить зарядку тормозной магистрали,20,-1,True,2.4335
5a65b352-76ff-11ee-a698-c09bf4619c03_2.wav,прекратить зарядку тормозной магистрали,20,-1,True,2.4335
47950f03-76ff-11ee-bf70-c09bf4619c03_1.wav,осадить на семь вагонов,4,7,True,1.947
47950f03-76ff-11ee-bf70-c09bf4619c03_2.wav,осадить на семь вагонов,4,7,True,1.947
5b3def6c-76ff-11ee-a8ee-c09bf4619c03_1.wav,вышел из межвагонного пространства,7,-1,True,2.8735
5b3def6c-76ff-11ee-a8ee-c09bf4619c03_2.wav,вышел из межвагонного пространства,7,-1,True,2.8735
3bc7e73a-76ff-11ee-981c-c09bf4619c03_1.wav,отмена,1,-1,True,1.6935
3bc7e73a-76ff-11ee-981c-c09bf4619c03_2.wav,отмена,1,-1,True,1.6935
4b5d6a30-76ff-11ee-afcb-c09bf4619c03_1.wav,осадить на два вагона,4,2,True,1.907
4b5d6a30-76ff-11ee-afcb-c09bf4619c03_2.wav,осадить на два вагона,4,2,True,1.907
497eae8a-76ff-11ee-9a8b-c09bf4619c03_1.wav,осадить на десять вагонов,4,10,True,4.067
497eae8a-76ff-11ee-9a8b-c09bf4619c03_2.wav,осадить на десять вагонов,4,10,True,4.067
3bcaa46f-76ff-11ee-b7b7-c09bf4619c03_1.wav,осадить на пять вагонов,4,5,True,4.347
3bcaa46f-76ff-11ee-b7b7-c09bf4619c03_2.wav,осадить на пять вагонов,4,5,True,4.347
6bb3c0ee-76ff-11ee-96dd-c09bf4619c03_1.wav,осадить на девятнадцать вагонов,4,19,True,3.967
6bb3c0ee-76ff-11ee-96dd-c09bf4619c03_2.wav,осадить на девятнадцать вагонов,4,19,True,3.967
6b8e001c-76ff-11ee-8b28-c09bf4619c03_1.wav,осадить на одиннадцать вагонов,4,11,True,3.747
6b8e001c-76ff-11ee-8b28-c09bf4619c03_2.wav,осадить на одиннадцать вагонов,4,11,True,3.747
414e035f-76ff-11ee-b0d2-c09bf4619c03_1.wav,растянуть автосцепки,9,-1,True,1.3935
414e035f-76ff-11ee-b0d2-c09bf4619c03_2.wav,растянуть автосцепки,9,-1,True,1.3935
525f2b6d-76ff-11ee-a063-c09bf4619c03_1.wav,осадить на пятнадцать вагонов,4,15,True,3.327
525f2b6d-76ff-11ee-a063-c09bf4619c03_2.wav,осадить на пятнадцать вагонов,4,15,True,3.327
87c95473-76ff-11ee-b5ae-c09bf4619c03_1.wav,осадить на семнадцать вагонов,4,17,True,2.387
87c95473-76ff-11ee-b5ae-c09bf4619c03_2.wav,осадить на семнадцать вагонов,4,17,True,2.387
7448ed56-76ff-11ee-850e-c09bf4619c03_1.wav,осадить на десять вагонов,4,10,True,2.787
7448ed56-76ff-11ee-850e-c09bf4619c03_2.wav,осадить на десять вагонов,4,10,True,2.787
4a99ce3b-76ff-11ee-b858-c09bf4619c03_1.wav,осадить на четыре вагона,4,4,True,2.347
4a99ce3b-76ff-11ee-b858-c09bf4619c03_2.wav,осадить на четыре вагона,4,4,True,2.347
5d3b8af8-76ff-11ee-975e-c09bf4619c03_1.wav,протянуть на пять вагонов,10,5,True,3.027
5d3b8af8-76ff-11ee-975e-c09bf4619c03_2.wav,протянуть на пять вагонов,10,5,True,3.027
76fedabf-76ff-11ee-89cb-c09bf4619c03_1.wav,продолжаем роспуск,8,-1,True,1.3335
76fedabf-76ff-11ee-89cb-c09bf4619c03_2.wav,продолжаем роспуск,8,-1,True,1.3335
4135b38f-76ff-11ee-918e-c09bf4619c03_1.wav,протянуть на два вагона,10,2,True,3.82
4135b38f-76ff-11ee-918e-c09bf4619c03_2.wav,протянуть на два вагона,10,2,True,3.82
7c158762-76ff-11ee-adca-c09bf4619c03_1.wav,вперед на башмак,15,-1,True,2.3335
7c158762-76ff-11ee-adca-c09bf4619c03_2.wav,вперед на башмак,15,-1,True,2.3335
